"StationNbr","Name","City","RegionalOffice","County","ConnectDate","DisconnectDate","IsActive","IsEtoStation","Elevation","GroundCover","HmsLatitude","HmsLongitude","ZipCodes","SitingDesc"
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93125",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93124",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93123",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93122",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93121",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93120",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93118",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93117",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93116",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93111",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93110",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93109",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93106",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93107",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93105",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93103",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93102",""
"94","Goleta Foothills","Goleta","Southern Region Office","Santa Barbara","7/7/1990","7/18/2016","False","True","640","Grass","34º28'17N / 34.471333","-119º52'9W / -119.869290","93101",""
"95","Watsonville","Watsonville","South Central Region Office","Santa Cruz","9/13/1989","7/24/1995","False","True","100","Grass","36º53'10N / 36.886111","-121º48'32W / -121.808890","95077",""
"95","Watsonville","Watsonville","South Central Region Office","Santa Cruz","9/13/1989","7/24/1995","False","True","100","Grass","36º53'10N / 36.886111","-121º48'32W / -121.808890","95076",""
"95","Watsonville","Watsonville","South Central Region Office","Santa Cruz","9/13/1989","7/24/1995","False","True","100","Grass","36º53'10N / 36.886111","-121º48'32W / -121.808890","95075",""
"95","Watsonville","Watsonville","South Central Region Office","Santa Cruz","9/13/1989","7/24/1995","False","True","100","Grass","36º53'10N / 36.886111","-121º48'32W / -121.808890","95019",""
"95","Watsonville","Watsonville","South Central Region Office","Santa Cruz","9/13/1989","7/24/1995","False","True","100","Grass","36º53'10N / 36.886111","-121º48'32W / -121.808890","95018",""
"96","Woodside","Woodside","North Central Region Office","San Mateo","10/31/1990","1/24/1994","False","True","560","Grass","37º27'13N / 37.453661","-122º16'54W / -122.2817","94062",""
"97","Port Hueneme","Port Hueneme","Southern Region Office","Ventura","2/16/1991","7/31/2000","False","True","18","Grass","34º10'24N / 34.173333","-119º12'0W / -119.20","93044",""
"97","Port Hueneme","Port Hueneme","Southern Region Office","Ventura","2/16/1991","7/31/2000","False","True","18","Grass","34º10'24N / 34.173333","-119º12'0W / -119.20","93043",""
"97","Port Hueneme","Port Hueneme","Southern Region Office","Ventura","2/16/1991","7/31/2000","False","True","18","Grass","34º10'24N / 34.173333","-119º12'0W / -119.20","93042",""
"97","Port Hueneme","Port Hueneme","Southern Region Office","Ventura","2/16/1991","7/31/2000","False","True","18","Grass","34º10'24N / 34.173333","-119º12'0W / -119.20","93041",""
"98","Ramona","Ramona","Southern Region Office","San Diego","4/20/1991","5/28/1998","False","True","1340","Grass","33º2'58N / 33.049444","-116º56'18W / -116.938330","92065",""
"99","Santa Monica","Santa Monica","Southern Region Office","Los Angeles","12/11/1992","5/8/2050","True","True","340","Grass","34º2'40N / 34.044311","-118º28'37W / -118.476890","90411",""
"99","Santa Monica","Santa Monica","Southern Region Office","Los Angeles","12/11/1992","5/8/2050","True","True","340","Grass","34º2'40N / 34.044311","-118º28'37W / -118.476890","90410",""
"99","Santa Monica","Santa Monica","Southern Region Office","Los Angeles","12/11/1992","5/8/2050","True","True","340","Grass","34º2'40N / 34.044311","-118º28'37W / -118.476890","90409",""
"99","Santa Monica","Santa Monica","Southern Region Office","Los Angeles","12/11/1992","5/8/2050","True","True","340","Grass","34º2'40N / 34.044311","-118º28'37W / -118.476890","90408",""
"99","Santa Monica","Santa Monica","Southern Region Office","Los Angeles","12/11/1992","5/8/2050","True","True","340","Grass","34º2'40N / 34.044311","-118º28'37W / -118.476890","90407",""
"99","Santa Monica","Santa Monica","Southern Region Office","Los Angeles","12/11/1992","5/8/2050","True","True","340","Grass","34º2'40N / 34.044311","-118º28'37W / -118.476890","90406",""
"99","Santa Monica","Santa Monica","Southern Region Office","Los Angeles","12/11/1992","5/8/2050","True","True","340","Grass","34º2'40N / 34.044311","-118º28'37W / -118.476890","90405",""
"99","Santa Monica","Santa Monica","Southern Region Office","Los Angeles","12/11/1992","5/8/2050","True","True","340","Grass","34º2'40N / 34.044311","-118º28'37W / -118.476890","90404",""
"99","Santa Monica","Santa Monica","Southern Region Office","Los Angeles","12/11/1992","5/8/2050","True","True","340","Grass","34º2'40N / 34.044311","-118º28'37W / -118.476890","90403",""
"99","Santa Monica","Santa Monica","Southern Region Office","Los Angeles","12/11/1992","5/8/2050","True","True","340","Grass","34º2'40N / 34.044311","-118º28'37W / -118.476890","90402",""
"99","Santa Monica","Santa Monica","Southern Region Office","Los Angeles","12/11/1992","5/8/2050","True","True","340","Grass","34º2'40N / 34.044311","-118º28'37W / -118.476890","90401",""
"100","Fremont","Fremont","North Central Region Office","Alameda","8/29/1991","6/19/2000","False","True","40","Grass","37º31'33N / 37.525853","-121º58'3W / -121.967580","94555",""
"100","Fremont","Fremont","North Central Region Office","Alameda","8/29/1991","6/19/2000","False","True","40","Grass","37º31'33N / 37.525853","-121º58'3W / -121.967580","94539",""
"100","Fremont","Fremont","North Central Region Office","Alameda","8/29/1991","6/19/2000","False","True","40","Grass","37º31'33N / 37.525853","-121º58'3W / -121.967580","94538",""
"100","Fremont","Fremont","North Central Region Office","Alameda","8/29/1991","6/19/2000","False","True","40","Grass","37º31'33N / 37.525853","-121º58'3W / -121.967580","94537",""
"100","Fremont","Fremont","North Central Region Office","Alameda","8/29/1991","6/19/2000","False","True","40","Grass","37º31'33N / 37.525853","-121º58'3W / -121.967580","94536",""
"101","Piru","Piru","Southern Region Office","Ventura","8/27/1991","2/20/2005","False","True","640","Alfalfa","34º22'30N / 34.3750","-118º47'20W / -118.788890","93040",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90899",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90888",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90853",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90848",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90847",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90846",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90845",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90842",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90840",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90835",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90834",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90833",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90832",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90831",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90822",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90814",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90813",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90810",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90809",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90808",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90807",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90806",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90805",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90804",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90803",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90802",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90801",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90749",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90747",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90746",""
"102","El Dorado","Long Beach","Southern Region Office","Los Angeles","10/24/1990","10/20/1999","False","True","17","Grass","33º47'50N / 33.797222","-118º5'38W / -118.093890","90745",""
"103","Windsor","Windsor","North Central Region Office","Sonoma","12/14/1990","12/31/2050","True","True","92","Grass","38º31'36N / 38.526650","-122º48'50W / -122.813758","95492",""
"103","Windsor","Windsor","North Central Region Office","Sonoma","12/14/1990","12/31/2050","True","True","92","Grass","38º31'36N / 38.526650","-122º48'50W / -122.813758","95439",""
"103","Windsor","Windsor","North Central Region Office","Sonoma","12/14/1990","12/31/2050","True","True","92","Grass","38º31'36N / 38.526650","-122º48'50W / -122.813758","95448",""
"103","Windsor","Windsor","North Central Region Office","Sonoma","12/14/1990","12/31/2050","True","True","92","Grass","38º31'36N / 38.526650","-122º48'50W / -122.813758","95436",""
"104","De Laveaga","Santa Cruz","South Central Region Office","Santa Cruz","9/28/1990","12/31/2050","True","True","300","Grass","36º59'51N / 36.997444","-121º59'48W / -121.996760","95065",""
"104","De Laveaga","Santa Cruz","South Central Region Office","Santa Cruz","9/28/1990","12/31/2050","True","True","300","Grass","36º59'51N / 36.997444","-121º59'48W / -121.996760","95064",""
"104","De Laveaga","Santa Cruz","South Central Region Office","Santa Cruz","9/28/1990","12/31/2050","True","True","300","Grass","36º59'51N / 36.997444","-121º59'48W / -121.996760","95018",""
"104","De Laveaga","Santa Cruz","South Central Region Office","Santa Cruz","9/28/1990","12/31/2050","True","True","300","Grass","36º59'51N / 36.997444","-121º59'48W / -121.996760","95067",""
"104","De Laveaga","Santa Cruz","South Central Region Office","Santa Cruz","9/28/1990","12/31/2050","True","True","300","Grass","36º59'51N / 36.997444","-121º59'48W / -121.996760","95063",""
"104","De Laveaga","Santa Cruz","South Central Region Office","Santa Cruz","9/28/1990","12/31/2050","True","True","300","Grass","36º59'51N / 36.997444","-121º59'48W / -121.996760","95073",""
"105","Westlands","Tranquility","South Central Region Office","Fresno","4/17/1992","12/31/2050","True","True","191","Grass","36º38'3N / 36.634028","-120º22'55W / -120.381810","93668",""
"105","Westlands","Tranquility","South Central Region Office","Fresno","4/17/1992","12/31/2050","True","True","191","Grass","36º38'3N / 36.634028","-120º22'55W / -120.381810","93640",""
"106","Sanel Valley","Hopland","North Central Region Office","Mendocino","2/1/1991","7/27/2050","True","True","525","Grass","38º58'57N / 38.982581","-123º5'21W / -123.089280","95449",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93199",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93190",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93160",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93150",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93140",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93130",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93129",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93128",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93127",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93126",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93125",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93124",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93123",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93122",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93121",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93120",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93118",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93117",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93116",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93111",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93110",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93109",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93106",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93107",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93105",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93103",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93102",""
"107","Santa Barbara","Santa Barbara","Southern Region Office","Santa Barbara","4/7/1993","12/31/2050","True","True","250","Grass","34º26'14N / 34.437353","-119º44'15W / -119.737420","93101",""
"108","Gerber Dryland","Gerber","Northern Region Office","Tehama","3/11/1991","5/12/1998","False","True","245","Bare","40º2'34N / 40.042778","-122º9'44W / -122.162220","96035",""
"109","Carneros","Napa","North Central Region Office","Napa","3/11/1993","1/13/2022","False","False","5","Grass","38º13'10N / 38.219503","-122º21'18W / -122.354960","94592",""
"109","Carneros","Napa","North Central Region Office","Napa","3/11/1993","1/13/2022","False","False","5","Grass","38º13'10N / 38.219503","-122º21'18W / -122.354960","94591",""
"109","Carneros","Napa","North Central Region Office","Napa","3/11/1993","1/13/2022","False","False","5","Grass","38º13'10N / 38.219503","-122º21'18W / -122.354960","94590",""
"109","Carneros","Napa","North Central Region Office","Napa","3/11/1993","1/13/2022","False","False","5","Grass","38º13'10N / 38.219503","-122º21'18W / -122.354960","94589",""
"109","Carneros","Napa","North Central Region Office","Napa","3/11/1993","1/13/2022","False","False","5","Grass","38º13'10N / 38.219503","-122º21'18W / -122.354960","94581",""
"109","Carneros","Napa","North Central Region Office","Napa","3/11/1993","1/13/2022","False","False","5","Grass","38º13'10N / 38.219503","-122º21'18W / -122.354960","94559",""
"109","Carneros","Napa","North Central Region Office","Napa","3/11/1993","1/13/2022","False","False","5","Grass","38º13'10N / 38.219503","-122º21'18W / -122.354960","94558",""
"109","Carneros","Napa","North Central Region Office","Napa","3/11/1993","1/13/2022","False","False","5","Grass","38º13'10N / 38.219503","-122º21'18W / -122.354960","94503",""
"110","Newberry Springs","Dagget","Southern Region Office","San Bernardino","2/21/1992","12/27/1996","False","True","1929","Grass","34º50'26N / 34.840556","-116º38'30W / -116.641670","92365",""
"110","Newberry Springs","Dagget","Southern Region Office","San Bernardino","2/21/1992","12/27/1996","False","True","1929","Grass","34º50'26N / 34.840556","-116º38'30W / -116.641670","92338",""
"111","Green Valley Road","Watsonville","South Central Region Office","Santa Cruz","5/29/1992","1/28/2021","False","False","110","Grass","36º56'38N / 36.943964","-121º45'50W / -121.763940","95077",""
"111","Green Valley Road","Watsonville","South Central Region Office","Santa Cruz","5/29/1992","1/28/2021","False","False","110","Grass","36º56'38N / 36.943964","-121º45'50W / -121.763940","95076",""
"111","Green Valley Road","Watsonville","South Central Region Office","Santa Cruz","5/29/1992","1/28/2021","False","False","110","Grass","36º56'38N / 36.943964","-121º45'50W / -121.763940","95075",""
"111","Green Valley Road","Watsonville","South Central Region Office","Santa Cruz","5/29/1992","1/28/2021","False","False","110","Grass","36º56'38N / 36.943964","-121º45'50W / -121.763940","95019",""
"111","Green Valley Road","Watsonville","South Central Region Office","Santa Cruz","5/29/1992","1/28/2021","False","False","110","Grass","36º56'38N / 36.943964","-121º45'50W / -121.763940","95018",""
"112","San Ardo","San Lucas","South Central Region Office","Monterey","6/18/1993","3/13/1995","False","True","374","Grass","36º4'44N / 36.078889","-120º57'28W / -120.957780","93450",""
"113","King City-Oasis Rd.","King City","South Central Region Office","Monterey","6/12/1993","12/31/2050","True","True","540","Grass","36º7'16N / 36.121083","-121º5'4W / -121.084570","93930",""
"114","Arroyo Seco","Soledad","South Central Region Office","Monterey","6/18/1993","12/31/2050","True","True","235","Grass","36º20'50N / 36.347306","-121º17'29W / -121.291350","93927",""
"115","Gonzales","Salinas","South Central Region Office","Monterey","6/12/1993","11/10/1998","False","True","146","Grass","36º30'35N / 36.509750","-121º30'57W / -121.515970","93926",""
"115","Gonzales","Salinas","South Central Region Office","Monterey","6/12/1993","11/10/1998","False","True","146","Grass","36º30'35N / 36.509750","-121º30'57W / -121.515970","93026",""
"116","Salinas North","Salinas","South Central Region Office","Monterey","6/18/1993","12/31/2050","True","False","61","Grass","36º43'1N / 36.716806","-121º41'31W / -121.691890","93962",""
"116","Salinas North","Salinas","South Central Region Office","Monterey","6/18/1993","12/31/2050","True","False","61","Grass","36º43'1N / 36.716806","-121º41'31W / -121.691890","93915",""
"116","Salinas North","Salinas","South Central Region Office","Monterey","6/18/1993","12/31/2050","True","False","61","Grass","36º43'1N / 36.716806","-121º41'31W / -121.691890","93912",""
"116","Salinas North","Salinas","South Central Region Office","Monterey","6/18/1993","12/31/2050","True","False","61","Grass","36º43'1N / 36.716806","-121º41'31W / -121.691890","93908",""
"116","Salinas North","Salinas","South Central Region Office","Monterey","6/18/1993","12/31/2050","True","False","61","Grass","36º43'1N / 36.716806","-121º41'31W / -121.691890","93907",""
"116","Salinas North","Salinas","South Central Region Office","Monterey","6/18/1993","12/31/2050","True","False","61","Grass","36º43'1N / 36.716806","-121º41'31W / -121.691890","93906",""
"116","Salinas North","Salinas","South Central Region Office","Monterey","6/18/1993","12/31/2050","True","False","61","Grass","36º43'1N / 36.716806","-121º41'31W / -121.691890","93905",""
"116","Salinas North","Salinas","South Central Region Office","Monterey","6/18/1993","12/31/2050","True","False","61","Grass","36º43'1N / 36.716806","-121º41'31W / -121.691890","93902",""
"116","Salinas North","Salinas","South Central Region Office","Monterey","6/18/1993","12/31/2050","True","False","61","Grass","36º43'1N / 36.716806","-121º41'31W / -121.691890","93901",""
"117","Victorville","Victorville","Southern Region Office","San Bernardino","2/1/1994","12/31/2050","True","True","2890","Grass","34º28'33N / 34.475914","-117º15'49W / -117.263510","92394",""
"117","Victorville","Victorville","Southern Region Office","San Bernardino","2/1/1994","12/31/2050","True","True","2890","Grass","34º28'33N / 34.475914","-117º15'49W / -117.263510","92393",""
"117","Victorville","Victorville","Southern Region Office","San Bernardino","2/1/1994","12/31/2050","True","True","2890","Grass","34º28'33N / 34.475914","-117º15'49W / -117.263510","92392",""
"118","Cathedral City","Cathedral City","Southern Region Office","Riverside","12/7/1995","10/9/2014","False","True","392","Grass","33º50'29N / 33.841292","-116º28'43W / -116.478730","92235",""
"118","Cathedral City","Cathedral City","Southern Region Office","Riverside","12/7/1995","10/9/2014","False","True","392","Grass","33º50'29N / 33.841292","-116º28'43W / -116.478730","92234",""
"119","Putah Creek","Winters","North Central Region Office","Solano","8/21/1993","1/25/1995","False","True","180","Grass","38º29'32N / 38.492167","-122º0'14W / -122.003930","95694",""
"120","Guadalupe","Guadalupe","Southern Region Office","Santa Barbara","12/24/1993","11/28/2000","False","False","110","Grass","34º57'46N / 34.962778","-120º32'55W / -120.548610","93434",""
"121","Dixon","Dixon","North Central Region Office","Solano","9/20/1994","7/6/2021","False","True","37","Grass","38º24'56N / 38.415564","-121º47'13W / -121.786910","95620",""
"122","Hastings Tract","Dixon","North Central Region Office","Solano","3/28/1995","6/10/2009","False","True","10","Grass","38º16'59N / 38.283075","-121º47'26W / -121.7906","95689",""
"122","Hastings Tract","Dixon","North Central Region Office","Solano","3/28/1995","6/10/2009","False","True","10","Grass","38º16'59N / 38.283075","-121º47'26W / -121.7906","95688",""
"122","Hastings Tract","Dixon","North Central Region Office","Solano","3/28/1995","6/10/2009","False","True","10","Grass","38º16'59N / 38.283075","-121º47'26W / -121.7906","95687",""
"122","Hastings Tract","Dixon","North Central Region Office","Solano","3/28/1995","6/10/2009","False","True","10","Grass","38º16'59N / 38.283075","-121º47'26W / -121.7906","94571",""
